url,site_lot_id,actual_bid,opening_date,ending_date,minimal_increment,lot_status,brand,model,year,appraisal_value,location
https://www.lut.com.br//lote/veiculo-chevrolet-agile-match/85051,85051,"R$ 11.275,50",18/05/2021,22/06/2021 11:00:00,"R$ 1.000,00",Fechado,Chevrolet,AGILE MATCH 1.4,Not found,"R$ 22.551,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-toyota-hilux-sw/84903,84903,"R$ 48.818,00",17/05/2021,21/06/2021 10:00:00,"R$ 1.000,00",Fechado,Toyota,HILUX SW4,s2019,"R$ 63.030,00",RIBEIRÃO PRETO/SP
https://www.lut.com.br//lote/veiculo-fiat-ducato-maxicarga/84889,84889,"R$ 73.605,00",18/06/2021,21/06/2021 10:00:00,"R$ 2.500,00",Fechado,FIAT,DUCATO MAXICARGA,2015,"R$ 73.605,00",Não informado/SP
https://www.lut.com.br//lote/motocicleta-yamaha-ybr-ed/85325,85325,"R$ 2.644,00",15/06/2021,18/06/2021 13:00:00,"R$ 150,00",Fechado,Yamaha,YAMAHA YBR 125 ED,2002,"R$ 2.644,00",RIBEIRÃO PRETO/SP
https://www.lut.com.br//lote/veiculo-fiat-strada-working/84891,84891,"R$ 25.400,00",14/05/2021,18/06/2021 10:01:53,"R$ 1.000,00",Fechado,FIAT,STRADA WORKING,2014,"R$ 32.000,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-jaguar-x-type/84823,84823,"R$ 41.101,00",15/06/2021,18/06/2021 10:00:00,"R$ 1.000,00",Fechado,Not Found,X-TYPE 2.5,2001,"R$ 41.101,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-hyundai-vera-cruz-gls/84275,84275,"R$ 21.418,00",11/05/2021,18/06/2021 10:00:00,"R$ 1.000,00",Fechado,Hyundai,VERA CRUZ GLS,2010,"R$ 42.836,00",ARUJÁ/SP
https://www.lut.com.br//lote/veiculo-hyundai-vera-cruz-gls/84275,84275,"R$ 21.418,00",11/05/2021,18/06/2021 10:00:00,"R$ 1.000,00",Fechado,Hyundai,VERA CRUZ GLS,2010,"R$ 42.836,00",ARUJÁ/SP
https://www.lut.com.br//lote/veiculo-honda-fit-lx/84840,84840,"R$ 15.500,00",14/06/2021,17/06/2021 09:30:00,"R$ 1.000,00",Fechado,Honda,FIT LX,2004,"R$ 15.500,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-gl/84276,84276,"R$ 7.852,20",07/05/2021,14/06/2021 13:08:57,"R$ 200,00",Fechado,Volkswagen,GOL GL,1994,"R$ 8.087,00",São Pedro/SP
https://www.lut.com.br//lote/veiculo-jeep-renegade-sport-at/84839,84839,"R$ 64.301,00",11/06/2021,14/06/2021 11:00:00,"R$ 2.500,00",Fechado,JEEP,RENEGADE SPORT AT,2018,"R$ 64.301,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-honda-cr-v-exl/84631,84631,"R$ 71.582,00",11/06/2021,14/06/2021 09:30:00,"R$ 2.500,00",Fechado,Honda,CR-V EXL,2013,"R$ 71.582,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-ford-fiesta-ha/84885,84885,"R$ 32.909,00",07/06/2021,10/06/2021 10:00:00,"R$ 1.000,00",Fechado,Ford,FIESTA HA 1.5,2014,"R$ 32.909,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-celta-life/83920,83920,"R$ 14.145,00",03/05/2021,10/06/2021 09:30:00,"R$ 1.000,00",Fechado,Chevrolet,CHEVROLET CELTA LIFE,fabr.2009,"R$ 14.145,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-fiat-strada/84817,84817,"R$ 22.969,00",07/06/2021,10/06/2021 09:30:00,"R$ 1.000,00",Fechado,FIAT,STRADA,2012,"R$ 22.969,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-celta-spirit/84724,84724,"R$ 12.675,60",05/05/2021,,"R$ 1.000,00",,Chevrolet,CELTA SPIRIT,Not found,"R$ 21.126,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-kia-sportage-lx-offg/84665,84665,"R$ 34.800,00",04/05/2021,08/06/2021 11:00:00,"R$ 1.000,00",Fechado,Kia,KIA SPORTAGE LX2 OFFG4,2013,"R$ 58.000,00",SÃO SEBASTIÃO/SP
https://www.lut.com.br//lote/uma-motocicleta-honda-xr-tornado/84666,84666,"R$ 1.400,00",04/05/2021,08/06/2021 11:00:00,"R$ 100,00",Fechado,Honda,MOTOCICLETA HONDA XR250 TORNADO,fabricação2002,"R$ 2.800,00",ATIBAIA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-v/84661,84661,"R$ 4.504,80",03/05/2021,07/06/2021 10:00:00,"R$ 200,00",Fechado,Volkswagen,GOL 16V,1999,"R$ 7.508,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-kombi/84629,84629,"R$ 21.842,00",04/06/2021,07/06/2021 09:30:00,"R$ 1.000,00",Fechado,Volkswagen,KOMBI,2010,"R$ 21.842,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/motocicleta-honda-cbx-twister/84828,84828,"R$ 4.606,00",01/06/2021,04/06/2021 10:15:00,"R$ 200,00",Fechado,Honda,HONDA CBX 250 TWISTER,2002,"R$ 4.606,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol/84645,84645,"R$ 8.400,00",30/04/2021,04/06/2021 09:30:00,"R$ 300,00",Fechado,Volkswagen,GOL 1.0,2009,"R$ 12.000,00",RESTINGA/SP
https://www.lut.com.br//lote/veiculo-citroen-xsara-picasso-gx/84826,84826,"R$ 13.268,00",31/05/2021,03/06/2021 14:00:00,"R$ 1.000,00",Fechado,Citroen,XSARA PICASSO GX,2003,"R$ 13.268,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-fiat-uno-mille-economy/84613,84613,"R$ 14.000,00",31/05/2021,03/06/2021 09:30:00,"R$ 1.000,00",Fechado,FIAT,UNO MILLE ECONOMY,Not found,"R$ 14.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/motocicleta-honda-biz-es/84634,84634,"R$ 2.700,00",29/04/2021,02/06/2021 10:00:00,"R$ 150,00",Fechado,Honda,HONDA BIZ 125ES,2006,"R$ 4.500,00",PONTAL/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan/84586,84586,"R$ 8.500,00",29/05/2021,01/06/2021 14:00:00,"R$ 300,00",Fechado,Honda,HONDA CG160 FAN,fabricação2015,"R$ 8.500,00",ARARAQUARA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-celta/84604,84604,"R$ 4.200,00",27/04/2021,01/06/2021 10:30:00,"R$ 200,00",Fechado,Chevrolet,CHEVROLET CELTA,2006,"R$ 7.000,00",MOGI DAS CRUZES/SP
https://www.lut.com.br//lote/veiculo-peugeot/84603,84603,"R$ 10.850,00",27/04/2021,01/06/2021 10:00:00,"R$ 1.000,00",Fechado,Peugeot,307,2004,"R$ 15.500,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/motocicleta-honda-biz-c/84625,84625,"R$ 3.161,00",29/05/2021,01/06/2021 09:30:00,"R$ 150,00",Fechado,Honda,HONDA BIZ C100,fabricação2004,"R$ 3.161,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-classic-ls/84595,84595,"R$ 22.176,00",28/05/2021,31/05/2021 11:00:00,"R$ 1.000,00",Fechado,Chevrolet,CLASSIC LS,2012,"R$ 22.176,00",SOROCABA/SP
https://www.lut.com.br//lote/motocicleta-suzuki-bandit/84600,84600,"R$ 12.360,00",26/04/2021,31/05/2021 10:30:00,"R$ 1.000,00",Fechado,SUZUKI,SUZUKI BANDIT 1250,Not found,"R$ 20.600,00",VALINHOS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-zafira-elite/84816,84816,"R$ 31.476,00",28/05/2021,,"R$ 1.000,00",,Chevrolet,ZAFIRA ELITE,2009,"R$ 31.476,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-zafira-elite/84315,84315,"R$ 28.429,00",28/05/2021,,"R$ 1.000,00",,Chevrolet,ZAFIRA ELITE,2009,"R$ 28.429,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-chevette-sl/84596,84596,"R$ 2.240,00",26/04/2021,31/05/2021 09:30:00,"R$ 150,00",Fechado,Chevrolet,CHEVROLET CHEVETTE SL,1984,"R$ 3.200,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-renault-sandero-exp/84582,84582,"R$ 14.000,00",23/04/2021,28/05/2021 09:30:00,"R$ 1.000,00",Fechado,RENAULT,RENAULT SANDERO EXP,2012,"R$ 20.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-chevrolet/84561,84561,"R$ 19.500,00",22/04/2021,,"R$ 1.000,00",,Chevrolet,1966,fabricação1966,"R$ 32.500,00",RIBEIRÃO PRETO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-s/84559,84559,"R$ 9.627,46",22/04/2021,27/05/2021 09:30:00,"R$ 300,00",Fechado,Chevrolet,S10,Not found,"R$ 19.254,91",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-ford-fiesta/84340,84340,"R$ 9.000,00",21/05/2021,24/05/2021 09:30:00,"R$ 300,00",Fechado,Ford,FIESTA,2003,"R$ 9.000,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-nissan-march-s/84467,84467,"R$ 13.958,40",19/04/2021,24/05/2021 09:30:00,"R$ 1.000,00",Fechado,Nissan,MARCH 10S,2011,"R$ 23.264,00",ARARAQUARA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-kombi-standard-mi/84551,84551,"R$ 30.000,00",18/05/2021,,"R$ 1.000,00",,Volkswagen,KOMBI STANDARD 1.4 MI,defabricação2011,"R$ 30.000,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-saveiro-cs/83691,83691,"R$ 28.000,00",27/04/2021,21/05/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,VOLKSWAGEN SAVEIRO 1.6 CS,2012,"R$ 28.000,00",DUMONT/SP
https://www.lut.com.br//lote/veiculo-jac-j-diamond/84337,84337,"R$ 23.997,00",18/05/2021,21/05/2021 09:30:00,"R$ 1.000,00",Fechado,Not Found,J6 2.0 DIAMOND,2012,"R$ 23.997,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-volkswagen-golf-gl/84437,84437,"R$ 6.840,40",16/04/2021,21/05/2021 09:30:00,"R$ 250,00",Fechado,Volkswagen,GOLF GL,1998,"R$ 9.772,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-agile-match/84436,84436,"R$ 22.551,00",15/05/2021,18/05/2021 11:00:00,"R$ 1.000,00",Fechado,Chevrolet,AGILE MATCH 1.4,Not found,"R$ 22.551,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-ford-ka/84343,84343,"R$ 10.687,80",13/04/2021,18/05/2021 09:30:00,"R$ 1.000,00",Fechado,Ford,KA,2011,"R$ 17.813,00",SOROCABA/SP
https://www.lut.com.br//lote/veiculo-fiat-palio-fire/84320,84320,"R$ 10.800,00",12/04/2021,17/05/2021 11:30:00,"R$ 1.000,00",Fechado,FIAT,FIAT PALIO FIRE,2008,"R$ 18.000,00",JABOTICABAL/SP
